"ID","DICE mean","DICE (nf) mean","DICE (pe) mean","DICE std","DICE (nf) std","DICE (pe) std","Hausdorff 95 mean","Hausdorff 95 std","ASD mean","ASD std"
10646,0.9393234968185424,0.977483892440796,0.924315083026886,0.0191792803176655,0.0009239528448351,0.0266839755453925,7.2671304702758786,3.351224580134352,2.052156925201416,0.7435675227545272
10751,0.9364898324012756,0.978058397769928,0.9201737999916076,0.0233391364899618,0.0019507036228726,0.0323350085013394,7.281220245361328,1.7689112629519004,2.4638086557388306,1.2643816644696886
10916,0.9314658403396606,0.9761903285980223,0.9143374562263488,0.0261098002419313,0.0010887903666887,0.0364542199714293,7.997880554199218,3.8552945452866303,2.963552784919739,1.9689461916826785
10656,0.9275850892066956,0.9736458539962768,0.9107733488082884,0.0222961334581155,0.0013751538602174,0.0317594196016032,10.464597988128665,3.5966884359636206,2.85846951007843,1.0392528346334642
10729,0.9226709961891174,0.971756875514984,0.903620994091034,0.0272555707905939,0.0025170907509808,0.037894994201627,9.105869007110597,4.85759042548368,2.609830474853516,1.1569170883920346
10938,0.9089899301528932,0.9670566558837892,0.886107337474823,0.0294476453799271,0.0028362912073241,0.0414732517298199,11.850296688079831,5.264945072021642,3.638011002540588,1.6335080601093976
10828,0.8705256819725037,0.9358694314956664,0.8476227998733521,0.0434168898405338,0.0127820528437331,0.0562762391957958,21.93679351806641,7.974339825475334,5.392870759963989,2.0535923340291187
