"ID","Hausdorff 95 (nf) mean","Hausdorff 95 (nf) std","Hausdorff 95 (pe) mean","Hausdorff 95 (pe) std","ASD (nf) mean","ASD (nf) std","ASD (pe) mean","ASD (pe) std"
10646,1.969685935974121,0.126314376392613,9.252819919586182,4.7072113664527055,0.7903891444206238,0.0682419207129483,2.52569043636322,1.0170765645699311
10751,1.9617970943450929,0.2269396234034346,9.319572162628171,2.436534116789878,0.7671575784683228,0.110157121495062,3.123511719703674,1.7700580856788126
10916,2.156087636947632,0.2255284335869321,10.214361000061036,5.421380630470504,0.8410123705863952,0.0664211406460958,3.7785835027694703,2.7406267742633115
10656,2.41333589553833,0.1549811168951669,13.489741039276122,4.994440568723483,0.9265486121177672,0.057872152932915,3.6040438175201417,1.4247377011731477
10729,2.574975299835205,0.3555029183810764,11.584183025360108,6.858231632460018,0.9990326881408692,0.0999398401959992,3.237514877319336,1.6172647982138737
10938,3.0831822872161867,0.3956897183892194,14.826571655273437,6.614288421642824,1.1546290159225463,0.0731192754473028,4.503406286239624,2.2246117074330414
10828,10.284027099609377,4.893227040935956,25.639406776428224,9.515816851340729,2.564151787757873,0.6801070895210367,6.323633003234863,2.56919456987985
